0.000000000000000000e+00,2.537572242399612973e-02
1.000000000000000056e-01,3.500477702060605933e-03
2.000000000000000111e-01,1.170783631447373131e-05
3.000000000000000444e-01,9.188445366634723558e-05
4.000000000000000222e-01,1.206045775672781421e-04
5.000000000000000000e-01,2.900742384605676877e-06
6.000000000000000888e-01,1.259294893524424101e-06
7.000000000000000666e-01,2.224437937030260032e-05
8.000000000000000444e-01,1.771151614853438153e-05
9.000000000000000222e-01,6.428266182437357076e-04
1.000000000000000000e+00,9.689339302428769249e-04
1.100000000000000089e+00,4.291365723197703222e-03
1.200000000000000178e+00,1.123478076482763502e-02
1.300000000000000044e+00,1.033632826249353438e-02
1.400000000000000133e+00,9.868164128836461046e-03
1.500000000000000000e+00,1.094439114409874458e-02
1.600000000000000089e+00,1.313452957951930563e-03
1.700000000000000178e+00,2.586236974718307048e-04
1.800000000000000044e+00,1.661535721997745452e-03
1.900000000000000133e+00,6.591107280439682456e-03
2.000000000000000000e+00,1.067963759740187674e-02
2.100000000000000089e+00,1.029327861952143187e-02
2.200000000000000178e+00,1.559480405092776058e-02
2.300000000000000266e+00,1.561390851810277695e-02
2.400000000000000355e+00,1.982825273680051403e-02
2.500000000000000000e+00,1.832747564062639153e-02
2.600000000000000089e+00,1.661012988470805113e-02
2.700000000000000178e+00,2.070163832611484137e-02
2.800000000000000266e+00,2.958942787383931489e-02
2.900000000000000355e+00,1.770053925422225213e-02
3.000000000000000000e+00,2.329712599898325562e-02
3.100000000000000089e+00,1.712149071800060998e-02
3.200000000000000178e+00,2.209889191372052530e-02
3.300000000000000266e+00,2.566489944133245812e-02
3.400000000000000355e+00,3.744599938205121076e-02
3.500000000000000000e+00,2.491973064569046742e-02
3.600000000000000089e+00,2.683223302259426721e-02
3.700000000000000178e+00,9.962250270469430458e-03
3.800000000000000266e+00,1.879385449564294208e-02
3.900000000000000355e+00,1.432197359914142397e-02
4.000000000000000000e+00,7.050230594011612680e-03
4.100000000000000533e+00,1.013642170464893778e-02
4.200000000000000178e+00,2.548640126901659253e-02
4.299999999999999822e+00,3.187198244302573424e-02
4.400000000000000355e+00,3.342182354720181492e-02
4.500000000000000000e+00,3.816147402016021456e-02
4.600000000000000533e+00,4.943915383176466366e-02
4.700000000000000178e+00,3.854829312569530569e-02
4.800000000000000711e+00,3.253528199688857786e-02
4.900000000000000355e+00,4.084192972698973828e-02
5.000000000000000000e+00,5.345666456813755185e-02
5.100000000000000533e+00,3.968755446202461290e-02
5.200000000000000178e+00,3.850269104857644703e-02
5.300000000000000711e+00,2.143730768679486670e-02
5.400000000000000355e+00,2.449891736977332854e-02
5.500000000000000000e+00,3.819223542180152919e-02
5.600000000000000533e+00,2.868447408176776764e-02
5.700000000000000178e+00,3.112927544182714223e-02
5.800000000000000711e+00,3.050869343035411685e-02
5.900000000000000355e+00,4.419492529762141658e-02
6.000000000000000000e+00,3.792114868444237258e-02
6.100000000000000533e+00,4.296263381452906926e-02
6.200000000000000178e+00,2.470264497099470755e-02
6.300000000000000711e+00,2.999025676397503587e-02
6.400000000000000355e+00,3.095530883315263798e-02
6.500000000000000000e+00,7.287504752694734522e-02
6.600000000000000533e+00,7.341433069333501427e-02
6.700000000000000178e+00,4.556593095704782048e-02
6.800000000000000711e+00,6.041555681637771763e-02
6.900000000000000355e+00,5.845968585234841142e-02
7.000000000000000000e+00,8.755166507352783734e-02
7.100000000000000533e+00,7.355629154416749860e-02
7.200000000000000178e+00,5.592250420865532007e-02
7.300000000000000711e+00,5.149005178520422998e-02
7.400000000000000355e+00,6.530690627232252354e-02
7.500000000000000000e+00,7.484513553352882542e-02
7.600000000000000533e+00,7.845103377576226333e-02
7.700000000000000178e+00,6.369368613755653497e-02
7.800000000000000711e+00,7.972786340549806172e-02
7.900000000000000355e+00,9.609926252489472964e-02
8.000000000000000000e+00,9.178150364698457742e-02
8.099999999999999645e+00,9.272135201898652757e-02
8.200000000000001066e+00,8.387447650236594388e-02
8.300000000000000711e+00,9.503948937288575483e-02
8.400000000000000355e+00,9.830708154346870509e-02
8.500000000000000000e+00,7.966674283677289969e-02
8.599999999999999645e+00,9.726537819277174257e-02
8.700000000000001066e+00,1.216554219897614669e-01
8.800000000000000711e+00,1.283550660509403807e-01
8.900000000000000355e+00,8.104830920444709708e-02
9.000000000000000000e+00,1.042593406965117847e-01
9.099999999999999645e+00,1.170161281632273453e-01
9.200000000000001066e+00,1.288312960615490832e-01
9.300000000000000711e+00,1.297158216451035628e-01
9.400000000000000355e+00,1.352815717994982625e-01
9.500000000000000000e+00,1.228761031639699075e-01
9.600000000000001421e+00,1.144543241896025243e-01
9.700000000000001066e+00,1.155590229689628934e-01
9.800000000000000711e+00,1.120481333513788924e-01
9.900000000000000355e+00,1.019429178938543873e-01
1.000000000000000000e+01,1.355964320289979597e-01
1.010000000000000142e+01,1.031853036761364723e-01
1.020000000000000107e+01,1.014259369505350894e-01
1.030000000000000071e+01,1.247127580877451930e-01
1.040000000000000036e+01,1.346166499907391345e-01
1.050000000000000000e+01,9.776108266626203080e-02
1.060000000000000142e+01,1.153153309358366380e-01
1.070000000000000107e+01,1.608155939098614429e-01
1.080000000000000071e+01,1.325428468523874581e-01
1.090000000000000036e+01,1.477378002369567067e-01
1.100000000000000000e+01,1.337114036087281299e-01
1.110000000000000142e+01,1.298957204265441812e-01
1.120000000000000107e+01,1.361731475044964668e-01
1.130000000000000071e+01,1.243993867819638832e-01
1.140000000000000036e+01,1.264782024182663500e-01
1.150000000000000000e+01,1.086606780836241043e-01
1.160000000000000142e+01,1.182489545015874832e-01
1.170000000000000107e+01,1.204468884586340077e-01
1.180000000000000071e+01,1.052805796755922202e-01
1.190000000000000036e+01,9.343562887170804576e-02
1.200000000000000000e+01,1.094282850908714494e-01
1.210000000000000142e+01,1.471801652167754604e-01
1.220000000000000107e+01,1.190559855048644311e-01
1.230000000000000071e+01,9.390559397136592767e-02
1.240000000000000036e+01,1.006542720771674837e-01
1.250000000000000000e+01,1.103556900251370793e-01
1.260000000000000142e+01,9.383807208928487964e-02
1.270000000000000107e+01,7.653487704298042593e-02
1.280000000000000071e+01,1.074437332664799211e-01
1.290000000000000036e+01,1.093942036957144814e-01
1.300000000000000000e+01,7.669418927681385945e-02
1.310000000000000142e+01,9.601336949350239292e-02
1.320000000000000107e+01,1.129421793841723781e-01
1.330000000000000071e+01,1.023028817426155646e-01
1.340000000000000036e+01,9.389396587773482517e-02
1.350000000000000000e+01,7.264477213559966673e-02
1.360000000000000142e+01,6.718962367687003612e-02
1.370000000000000107e+01,8.476553116055340897e-02
1.380000000000000071e+01,8.730167814365213941e-02
1.390000000000000036e+01,8.133877010119557049e-02
1.400000000000000000e+01,6.833420793118345771e-02
1.410000000000000142e+01,6.530780715051444363e-02
1.420000000000000107e+01,6.992862205831440470e-02
1.430000000000000071e+01,6.782538048758873783e-02
1.440000000000000036e+01,5.721330172047457002e-02
1.450000000000000000e+01,6.857618890276050150e-02
1.460000000000000142e+01,6.534067388221705130e-02
1.470000000000000107e+01,4.883249882627151844e-02
1.480000000000000071e+01,3.621952477165687329e-02
1.490000000000000036e+01,4.203938788806768634e-02
1.500000000000000000e+01,5.039806379773428130e-02
1.510000000000000142e+01,4.212415769766583717e-02
1.520000000000000107e+01,2.715830621990731469e-02
1.530000000000000071e+01,3.731938849563459087e-02
1.540000000000000036e+01,4.752564948996772926e-02
1.550000000000000000e+01,4.655650573127080583e-02
1.560000000000000142e+01,4.086780523450358332e-02
1.570000000000000107e+01,3.478837129683175905e-02
1.580000000000000071e+01,2.095630612098818568e-02
1.590000000000000036e+01,1.210406491674175314e-02
1.600000000000000000e+01,1.757044256921796305e-02
1.610000000000000142e+01,1.177875002071270341e-02
1.619999999999999929e+01,5.596320320833146622e-03
1.630000000000000071e+01,1.182532109188576958e-02
1.640000000000000213e+01,7.621655209679039505e-03
1.650000000000000000e+01,7.409446502620091468e-03
1.660000000000000142e+01,3.991214613251474648e-03
1.669999999999999929e+01,1.866329682656202998e-02
1.680000000000000071e+01,2.620098110957944093e-02
1.690000000000000213e+01,8.826827016649871349e-03
1.700000000000000000e+01,1.088374398322538780e-02
1.710000000000000142e+01,6.228526561089457736e-03
1.719999999999999929e+01,1.208776120026690140e-03
1.730000000000000071e+01,1.124254893135067138e-04
1.740000000000000213e+01,1.030395449885855413e-05
1.750000000000000000e+01,2.344873756669687408e-06
1.760000000000000142e+01,7.923552481026250116e-06
1.769999999999999929e+01,2.035147747519052525e-05
1.780000000000000071e+01,1.847978129287449628e-04
1.790000000000000213e+01,3.904182568062858003e-03
1.800000000000000000e+01,2.807116894772022572e-02
1.810000000000000142e+01,3.779651541364148579e-03
1.819999999999999929e+01,9.308687917629157886e-06
1.830000000000000071e+01,4.194066928433294326e-10
1.840000000000000213e+01,3.477704652981964173e-16
1.850000000000000000e+01,5.276404960264561500e-24
1.860000000000000142e+01,1.461736392784644149e-33
1.869999999999999929e+01,7.430893569731380899e-45
1.880000000000000071e+01,6.923462297169033834e-58
1.890000000000000213e+01,1.179998283157345459e-72
1.900000000000000000e+01,3.686043168150378704e-89
1.910000000000000142e+01,2.107648994466191605e-107
1.920000000000000284e+01,2.206445285422203871e-127
