0.000000000000000000e+00,8.958665301964757743e-02
1.003344481605351196e-01,1.196285041948414937e-02
2.006688963210702392e-01,2.848451014644700803e-05
3.010033444816053727e-01,1.209387734733243599e-09
4.013377926421404784e-01,9.155985289156327822e-16
5.016722408026755842e-01,1.338797975795544308e-23
6.020066889632107454e-01,8.951612613399009602e-17
7.023411371237457956e-01,1.390298611289016495e-10
8.026755852842809569e-01,3.850336834359139220e-06
9.030100334448161181e-01,1.901688031734170533e-03
1.003344481605351168e+00,1.728619942320963609e-02
1.103678929765886219e+00,2.426581758537301597e-02
1.204013377926421491e+00,5.525882336375270709e-02
1.304347826086956541e+00,5.066310722959014440e-02
1.404682274247491591e+00,1.433361635509251657e-02
1.505016722408026864e+00,1.796170644057926147e-02
1.605351170568561914e+00,8.466832865441316141e-04
1.705685618729096964e+00,6.661869255690164304e-04
1.806020066889632236e+00,3.969788775697607325e-02
1.906354515050167286e+00,1.510546964606128140e-01
2.006688963210702337e+00,7.205522631515984266e-02
2.107023411371237387e+00,5.746868029811453421e-02
2.207357859531772437e+00,1.010389783948097142e-01
2.307692307692307931e+00,6.676359465676844074e-02
2.408026755852842982e+00,1.014580462486196488e-01
2.508361204013378032e+00,1.745902890230413285e-01
2.608695652173913082e+00,1.545121848538306419e-01
2.709030100334448132e+00,1.263451601183014361e-01
2.809364548494983183e+00,1.640222789640580214e-01
2.909698996655518677e+00,1.010524390406645767e-01
3.010033444816053727e+00,9.644116228371858723e-02
3.110367892976588777e+00,1.262504784935309099e-01
3.210702341137123828e+00,1.226496825169226396e-01
3.311036789297658878e+00,1.397253300299542977e-01
3.411371237458193928e+00,1.794996555863442866e-01
3.511705685618728978e+00,1.502615831434461757e-01
3.612040133779264472e+00,1.283383853695445886e-01
3.712374581939799523e+00,1.366048287850922249e-01
3.812709030100334573e+00,2.006389964275793469e-01
3.913043478260869623e+00,1.642786432681248299e-01
4.013377926421404673e+00,1.076192334072812867e-01
4.113712374581940168e+00,1.642038840624378548e-01
4.214046822742474774e+00,1.760745872889606656e-01
4.314381270903010268e+00,2.333543657412965877e-01
4.414715719063544874e+00,1.531255777689508046e-01
4.515050167224080369e+00,1.016668182749184551e-01
4.615384615384615863e+00,1.655287769382019214e-01
4.715719063545150469e+00,2.357709257084667775e-01
4.816053511705685963e+00,1.904591577879208852e-01
4.916387959866220569e+00,2.180942436708698529e-01
5.016722408026756064e+00,1.307262777199620363e-01
5.117056856187290670e+00,2.619617450560620120e-01
5.217391304347826164e+00,2.559885739361952850e-01
5.317725752508361658e+00,2.079696133062476915e-01
5.418060200668896265e+00,1.643204774812459246e-01
5.518394648829431759e+00,1.282018928526096335e-01
5.618729096989966365e+00,1.651541907785584462e-01
5.719063545150501859e+00,1.562477330511501949e-01
5.819397993311037354e+00,1.549977125422420110e-01
5.919732441471571960e+00,1.331472367875610185e-01
6.020066889632107454e+00,2.112737991656807313e-01
6.120401337792642060e+00,1.965226727184692102e-01
6.220735785953177555e+00,2.508219044156625999e-01
6.321070234113712161e+00,1.793507740625869540e-01
6.421404682274247655e+00,1.239467057511553505e-01
6.521739130434783149e+00,2.123484828632609955e-01
6.622073578595317755e+00,2.112082316237374746e-01
6.722408026755853250e+00,3.327028562549807500e-01
6.822742474916387856e+00,2.357592933809453950e-01
6.923076923076923350e+00,1.052210467122135229e-01
7.023411371237457956e+00,1.358966511027069890e-01
7.123745819397993451e+00,1.187634700892626627e-01
7.224080267558528945e+00,9.434994828857047600e-02
7.324414715719063551e+00,1.270924317668720160e-01
7.424749163879599045e+00,1.303857855497698448e-01
7.525083612040133652e+00,1.370958720763100491e-01
7.625418060200669146e+00,5.446650427304960268e-02
7.725752508361204640e+00,2.965478206237383285e-02
7.826086956521739246e+00,1.642945463825565625e-02
7.926421404682274741e+00,3.993719421939349867e-02
8.026755852842809347e+00,3.110802196795890359e-02
8.127090301003343953e+00,6.001915891398653530e-02
8.227424749163880335e+00,4.531739808638447775e-02
8.327759197324414941e+00,9.718242194031291581e-02
8.428093645484949548e+00,9.168360611961712259e-02
8.528428093645485930e+00,7.002721817923809877e-02
8.628762541806020536e+00,1.170131319633259739e-02
8.729096989966555142e+00,2.842514413789866759e-02
8.829431438127089748e+00,1.866332202726748990e-02
8.929765886287626131e+00,3.557644195368219603e-02
9.030100334448160737e+00,3.156559977400113376e-02
9.130434782608695343e+00,2.829559054397228195e-03
9.230769230769231726e+00,6.026103282265834133e-06
9.331103678929766332e+00,2.345433783422414518e-10
9.431438127090300938e+00,1.631485791003027648e-16
9.531772575250835544e+00,2.024058334078494249e-24
9.632107023411371927e+00,4.477702342246649655e-34
